SpeciesGene A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
Pagellus_acarne.CytB 0.0481647627177131 0.0662265487368555 0.0662265487368555 0.0369771707742322 0.00924429269355805 0.254218049072846 0.0230017616824976 0.0013530448048528 0.0013530448048528 0.0733186829153121 0.419916093060424 0
Palea_steindachneri.CytB 0.0925631209944514 0.0694223407458385 0.208267022237516 0.0240870575078498 0.00481741150156996 0.163791991053379 0.00490343670695514 0.00081723945115919 0.00163447890231838 0.034840208180997 0.394855692717966 0
Pampus_argenteus.CytB 0.00571717657922268 0.14864659105979 0.00571717657922268 0.00598329945029553 0 0.445755809047017 0.0337529531378164 0.00575334428485506 0.00230133771394203 0.0622691797119711 0.268535837507875 0.0155672949279928
Pan_troglodytes.CytB 0.0292605403384126 0.27797513321492 0.0146302701692063 0.00323299367423888 0.00323299367423888 0.177814652083139 0.0369496120407591 0.00119192296905674 0 0.0268065812844723 0.428905300551556 0
Pangio_anguillaris.CytB 0.0346474697464418 0.138589878985767 0.00866186743661044 0.0384842700874907 0 0.362393543323871 0.0533664047436804 0.000784800069760006 0.000784800069760006 0.0238346687853039 0.328918429237194 0.00953386751412156
Panthera_leo.CytB 0.0425638376860251 0.340510701488201 0.0212819188430126 0.00619814701229945 0 0.167349969332085 0.0200632727507506 0 0 0 0.387142073151048 0.0148900797365788
Pantodon_buchholzi.CytB 0.0744257825074322 0.148851565014864 0.116954801083108 0.107477608831493 0.00447823370131223 0.434388669027286 0.00590786010490239 0.000227225388650092 0.000454450777300184 0.0275700138228778 0.0620325311014751 0.0172312586392986
Papio_anubis.CytB 0.0123667677786045 0.185501516679067 0.0123667677786045 0.00739628688788022 0 0.244077467300047 0.0463412593939447 0 0.00121950682615644 0.0218102412158087 0.458015065531982 0.0109051206079043
Papio_cynocephalus.CytB 0.0505880462130791 0.252940231065396 0.06182983426043 0.0189776287848941 0 0.155271508240043 0.0424127175571868 0 0.001817687895308 0.0662076459519465 0.340496464895725 0.00945823513599236
Paradoxornis_nipalensis.CytB 0.0107585794690442 0.0215171589380884 0.0215171589380884 0 0 0.190267470239578 0.0352642327040893 0 0 0.0461971410071226 0.67447825870399 0
Paradoxornis_webbianus.CytB 0 0.121784939572358 0.0405949798574527 0.0143580208656131 0 0.201012292118583 0.0327789828874428 0 0 0 0.552628860654891 0.0368419240436594
Paradoxurus_hermaphroditus.CytB 0.0438753581661891 0.112822349570201 0.0376074498567335 0.013572149936587 0 0.38906829818216 0.00439193949927192 0 0 0.0417204894546479 0.35694196533421 0
Pareuchiloglanis_sinensis.CytB 0.0391228783788781 0.312983027031025 0.0978071959471952 0.00806123580963651 0 0.149132862478275 0.0266242650593499 0 0.00166401656620937 0.021447324631143 0.343157194098288 0
Parus_major.CytB 0 0.187582708425232 0.0416850463167181 0.00465372739303044 0 0.11168945743273 0.0149977944419938 0.000882223202470225 0 0.0425672695191884 0.532090868989854 0.0638509042787825
Pecari_tajacu.CytB 0.0412219073865621 0.398478438070101 0.0412219073865621 0.00241764213351373 0 0.108793896008118 0.110346510222301 0 0 0.0182154917628271 0.279304207030015 0
Pellonula_leonensis.CytB 0.0429373754453771 0.257624252672263 0.0429373754453771 0 0.0102059303098013 0.102059303098013 0.065704450751857 0 0.00410652817199106 0.0296515490065825 0.444773235098738 0
Pelochelys_cantorii.CytB 0.159879096404709 0 0.284229504719482 0.0300668151447662 0.0066815144766147 0.146993318485523 0.0178173719376392 0 0.0022271714922049 0.0704210414678121 0.272881535687772 0.00880263018347651
Pelodiscus_sinensis.CytB 0 0.290833850610387 0.083095385888682 0.00993171942892613 0 0.188702669149597 0.0110076557003931 0.0015725222429133 0 0.0331884957583282 0.36507345334161 0.0165942478791641
Pelophylax_nigromaculatus.CytB 0.0172973815223969 0.121081670656778 0.0211412440829295 0.0144592964712264 0.00394344449215265 0.232663225037006 0.0315551710261098 0.00122544353499456 0.00245088706998911 0.0344407039388169 0.504086666740865 0.0156548654267349
Perca_schrenkii.CytB 0 0.131112072695803 0.0437040242319342 0.0339679792297707 0 0.237775854608395 0.0549545651233232 0 0 0.124621376027694 0.373864128083081 0
Perccottus_glenii.CytB 0.0246253172335133 0.29550380680216 0.07387595170054 0.012095908687253 0 0.217726356370554 0.0684719340406817 0.00207490709214187 0.00207490709214187 0.0525376576697909 0.245175735792358 0.00583751751886566
Percina_burtoni.CytB 0 0.120632813837986 0.0172332591197123 0 0 0.113889364617229 0.0590426442884055 0.00843466346977222 0.0253039904093167 0.093637609179654 0.499400582291488 0.062425072786436
Percina_evides.CytB 0.034744932292835 0.0926531527808932 0.0231632881952233 0.00709538032891397 0 0.10643070493371 0.0686752535329327 0 0.00327025016823489 0.0897252753739537 0.556296707318513 0.0179450550747907
Percina_phoxocephala.CytB 0.0180080288021588 0.0630281008075559 0.0180080288021588 0.00806219983835523 0.00806219983835523 0.145119597090394 0.0548456693228954 0.00322621584252326 0.00322621584252326 0.0788853190480325 0.552197233336228 0.0473311914288195
Percocypris_pingi.CytB 0.0238398544131028 0.309918107370337 0.0238398544131028 0.031164695177434 0 0.112192902638763 0.0840764331210191 0.0035031847133758 0 0.010828025477707 0.389808917197452 0.010828025477707
Perodicticus_potto.CytB 0.0907386527519207 0.272215958255762 0.0403282901119648 0.0146839027715866 0.00917743923224165 0.183548784644833 0.0167029394026798 0 0 0.0212916590188006 0.351312373810211 0
Peromyscus_guatemalensis.CytB 0.0218891311005819 0.131334786603491 0.0656673933017457 0.033617381591511 0 0.330570918983191 0.0138360927450592 0 0.000864755796566199 0.0131875258976345 0.389032013980219 0
Peromyscus_maniculatus.CytB 0.052760438182305 0.383712277689491 0.0239820173555932 0.00927255332290042 0 0.218420144939432 0.0285496682414712 0.00038843086042818 0.00038843086042818 0.0340392817527651 0.245082828619909 0.00340392817527651
Peromyscus_mexicanus.CytB 0.0502722904431394 0.167574301477131 0.0670297205908525 0.0128136679124399 0 0.284036305392419 0.0179106602598327 0 0.000484071898914398 0.0268375155721659 0.370357714895889 0.00268375155721659
Peromyscus_pectoralis.CytB 0.0451221675011255 0.180488670004502 0.0300814450007503 0.0127965512066684 0 0.246333610728367 0.0200542966671669 0.00114595980955239 0 0.0732595735392423 0.384612761081022 0.00610496446160352
Peromyscus_sp.CytB 0.0725183085064137 0.203051263817958 0.246562248921807 0.0353241044300583 0.00353241044300583 0.173088111707286 0.00711099618592023 0 0.000711099618592023 0.0404865029598367 0.202432514799184 0.0151824386099388
Petaurista_leucogenys.CytB 0.0249475458421204 0.137211502131662 0.0124737729210602 0.0180072511341621 0.00600241704472069 0.336135354504358 0.00581484151207317 0.00041534582229094 0 0.0169997025587982 0.441992266528754 0
Petrocephalus_microphthalmus.CytB 0.0947233982166931 0.151557437146709 0.113668077860032 0.0137650481303659 0 0.0917669875357726 0.0149003098318394 0 0.00298006196636787 0.0961188240580876 0.408505002246872 0.0120148530072609
Phacochoerus_africanus.CytB 0 0.455373406193078 0.0910746812386157 0 0 0.132058287795993 0.00728597449908925 0 0 0.0698239222829387 0.244383727990285 0
Phasianus_colchicus.CytB 0.0449010444032706 0.134703133209812 0.0449010444032706 0.0146105841468248 0 0.219158762202373 0.0343279592194169 0 0 0 0.507397472415033 0
Philander_opossum.CytB 0.124755230341132 0.0693084613006287 0.0415850767803772 0.0448314954137896 0.00448314954137896 0.340719365144801 0.00226733999793878 0 0 0.0195815727094713 0.352468308770483 0
Philypnodon_grandiceps.CytB 0.0259874322252177 0.337836618927831 0.0692998192672473 0.00479392791402332 0.00479392791402332 0.0862907024524198 0.124221195508741 0.00149664090974387 0.00299328181948773 0.0838252538109222 0.24449032361519 0.0139708756351537
Phoca_groenlandica.CytB 0.070405627983585 0.14081125596717 0.105608441975378 0.00739789508947265 0 0.0998715837078808 0.0367801010580386 0 0 0.168476591943273 0.370648502275202 0
Phoca_largha.CytB 0 0.298349110531852 0.149174555265926 0 0 0.0607765125531623 0.0526821237481136 0 0 0.0731696163168244 0.365848081584122 0
Phoca_vitulina.CytB 0 0.138749302065885 0.138749302065885 0 0 0.14070351758794 0.0418760469011725 0 0 0.134980457844779 0.404941373534338 0
Phodopus_campbelli.CytB 0.0702940795439824 0.404190957377899 0.0351470397719912 0.0227522995206633 0.00910091980826532 0.213871615494235 0.0251846094053634 0 0 0.01097292395388 0.208485555123721 0
Phoenicolacerta_laevis.CytB 0.0136265243101728 0.156705029566987 0.0386084855454895 0.0157676772982492 0.00286685041786349 0.339721774516824 0.0156156264081986 0 0.000197666157065805 0.0338935256731016 0.377912811255083 0.00508402885096525
Phoxinus_oxycephalus.CytB 0.0243073261941186 0.194458609552949 0.0243073261941186 0.0165731769505354 0.0220975692673806 0.215451300356961 0.183579806221316 0 0.0122386537480877 0.014278429372769 0.28556858745538 0.0071392146863845
Phoxinus_phoxinus.CytB 0.0171897193587209 0.340356443302674 0.0550071019479069 0.00656489168059398 0.00656489168059398 0.157557400334255 0.143852666268557 0.0103491126811911 0.0103491126811911 0.0388013323175871 0.202321232798847 0.011086094947882
Phyllotis_xanthopygus.CytB 0.0290558735413777 0.238258163039297 0.0348670482496532 0.0249699823974447 0.00208083186645373 0.222649009710549 0.0490656656913374 0.00142219320844456 0.00426657962533369 0.0379562384155369 0.355408414254573 0
Piaya_cayana.CytB 0.0360797827903091 0.216478696741855 0.0721595655806182 0 0 0.206688596491228 0.0354010025062657 0 0.00295008354218881 0.026890142021721 0.403352130325815 0
Pica_pica.CytB 0.0232602094488228 0.360533246456754 0.0348903141732342 0.00302783117758385 0 0.166530714767112 0.0164137049462451 0.000497384998371064 0 0.0334615757654133 0.354692703113381 0.00669231515308267
Pimephales_notatus.CytB 0.0353913239229942 0.283130591383954 0.0176956619614971 0.00570123145932516 0 0.233750489832331 0.129472481844938 0.00219444884482945 0.00987501980173255 0.014282260148909 0.257080682680362 0.0114258081191272
Pimephales_promelas.CytB 0.0445383222691611 0.0890766445383223 0.0445383222691611 0 0 0.291490645745323 0.150271575135788 0 0.0100181050090525 0.0264333132166566 0.343633071816536 0
Pipistrellus_abramus.CytB 0 0.322867044172135 0.029351549470194 0 0 0.254276897264583 0.0296611439014891 0 0 0 0.363843365191599 0
Pipistrellus_hesperidus.CytB 0.0234259675245491 0.081990886335922 0.0585649188113728 0.028025586718867 0 0.302676336563764 0.0403268938664613 0 0 0.00664270585970092 0.451703998459662 0.00664270585970092
Plagiodontia_aedium.CytB 0 0.281263702768895 0.0432713388875223 0 0 0.294471835128285 0.0136359261200175 0 0 0.0224912569650172 0.344865940130263 0
Platypharodon_extremus.CytB 0 0.301602262016965 0.0377002827521206 0.0191152214891612 0 0.200709825636192 0.120920711592837 0.0142259660697455 0 0.0611451460885957 0.214008011310085 0.0305725730442978
Plectropomus_leopardus.CytB 0.139318036383582 0 0.0464393454611939 0.0259621537617698 0 0.545205228997166 0.0738641557729226 0 0.00923301947161532 0 0.159978060151751 0
Pleurodeles_waltl.CytB 0.0355269775127524 0.426323730153028 0.0355269775127524 0.00869315324376751 0 0.13909045190028 0.0658452475034126 0.00506501903872405 0 0 0.283928443135283 0
Plotosus_lineatus.CytB 0.0974224457499621 0.236597368249908 0.15309241474994 0.0255154024583234 0 0.039432894708318 0.0246916256584795 0.00145244856814585 0.0029048971362917 0.110234342821219 0.308656159899413 0
Podarcis_muralis.CytB 0.0393706612495601 0.112487603570172 0.00562438017850859 0.0286317540548322 0.00357896925685403 0.304212386832592 0.00860752103394223 0 0.000209939537413225 0.0316448862727535 0.461111199974407 0.00452069803896478
Podarcis_vaucheri.CytB 0.0544036522731596 0.0544036522731596 0.00604485025257329 0.0537695770718407 0.00896159617864012 0.367425443324245 0.0108215501025088 0.000338173440703401 0 0.0267368376556126 0.417094667427557 0
Poecilia_gillii.CytB 0.0351894987565239 0.211136992539143 0.0293245822971032 0.0307869802795194 0.0175925601597254 0.343054923114645 0.0273411503029878 0.000594372832673649 0.00178311849802095 0.0173254754982661 0.285870345721391 0
Poecilia_mexicana.CytB 0.0821475625823452 0.319462743375787 0.00912750695359391 0.00694627433757869 0.00694627433757869 0.291743522178305 0.0265810276679842 0 0.000984482506221637 0.0262626262626263 0.22979797979798 0
Poecilia_reticulata.CytB 0.0248220942053541 0.248220942053541 0.0248220942053541 0.0260928498813961 0 0.195696374110471 0.025160962385632 0 0 0.151728227719417 0.303456455438834 0
Poecilia_sphenops.CytB 0.0307839308711728 0.107743758049105 0.0692638444601388 0.0394250342736072 0 0.335112791325662 0.0248483652527938 0 0.000856840181130821 0 0.39196543558639 0
Poeciliopsis_occidentalis.CytB 0.0333717071849394 0.0750863411661136 0.0500575607774091 0.0389246292408749 0.0194623146204375 0.207598022618 0.00433398794609603 0.000866797589219205 0 0.0589964109162321 0.501469492787973 0.00983273515270536
Polypterus_endlicherii.CytB 0.0953278114122256 0.190655622824451 0.0317759371374085 0.0338552735878319 0 0.188622238560778 0.0167955242570106 0 0.000987972015118269 0.0335680724206463 0.402816869047756 0.00559467873677439
Polypterus_mokelembembe.CytB 0 0.14800923254472 0.04933641084824 0 0 0.357761107905366 0.0682823619926909 0 0 0 0.376610886708983 0
Pomatorhinus_horsfieldii.CytB 0 0.275182997064616 0.0393118567235165 0 0 0.172221602942816 0.0775833240441422 0 0 0.0335154014788392 0.402184817746071 0
Poropuntius_bolovenensis.CytB 0 0.579542997188784 0.193180999062928 0 0 0.0683341742953939 0.0311396237295466 0 0.00778490593238665 0.040005766596987 0.0800115331939739 0
Potamochoerus_porcus.CytB 0.0368459243731355 0.350036281544788 0.0184229621865678 0 0 0.148754333628961 0.0180601467386923 0 0 0.0140288639845199 0.413851487543336 0
Presbytis_melalophos.CytB 0.0152498377676833 0.13724853990915 0.0381245944192083 0.00717639424361568 0 0.383937092033439 0.0201072641905562 0 0.000410352330419514 0.0321410848570447 0.361587204641753 0.00401763560713059
Prionace_glauca.CytB 0.0125411265398421 0.0627056326992104 0.0250822530796842 0 0 0.523160762942779 0.00376815751023097 0 0 0.0152139619276838 0.349921124336727 0.0076069809638419
Proechimys_cuvieri.CytB 0 0.230279183061645 0.0511731517914767 0 0 0.355609685008224 0.0239835113359565 0.00149896945849728 0.00149896945849728 0.0203610018112548 0.315595528074449 0
Propithecus_diadema.CytB 0 0.0341675372779941 0.0341675372779941 0 0 0.333364991927059 0.0020894671858676 0 0 0.0220818691233735 0.574128597207712 0
Proterorhinus_marmoratus.CytB 0.0540142999084338 0.0648171598901206 0.0432114399267471 0.0301486489119211 0 0.247218921077753 0.129868105749187 0.0118061914317442 0 0.0534785403962672 0.356523602641781 0.00891309006604453
Protobothrops_jerdonii.CytB 0.0335815595641499 0.282085100338859 0.00671631191282998 0.0124424243653998 0.00207373739423331 0.163825254144431 0.0186271127975164 0.00034494653328734 0.000689893066574681 0.0728527078302863 0.400689893066575 0.00607105898585719
Psammodromus_algirus.CytB 0.023701319194597 0.260714511140567 0.0948052767783879 0.00637505522943887 0 0.286877485324749 0.0501798901723158 0 0 0.032001514864609 0.245344947295335 0
Pseudobagrus_ondon.CytB 0 0.38360201848792 0.038360201848792 0 0.00951190104050373 0.0475595052025186 0.0481847005760729 0.00741303085785737 0 0.0273746259991962 0.410619389987943 0.0273746259991962
Pseudobagrus_ussuriensis.CytB 0.0554998136628157 0.124874580741335 0.180374394404151 0.00725281655820887 0.00362640827910444 0.184946822234326 0.0102342115070378 0.000602012441590459 0.00120402488318092 0.0522890806409999 0.379095834647249 0
Pseudogobio_esocinus.CytB 0.0178076122288139 0.57874739743645 0.0178076122288139 0.0111199551437635 0.00444798205750538 0.116759529009516 0.153285993796978 0 0.00491301262169803 0.0105678783862734 0.082781714025808 0.00176131306437889
Pseudogobio_vaillanti.CytB 0.0516635032107852 0.317929250527909 0.027818809421192 0.0115911705921633 0.00231823411843267 0.0869337794412251 0.189905622491514 0.00962655229219654 0.014877398997031 0.0138475025979543 0.263102549361131 0.0103856269484657
Pseudois_nayaur.CytB 0.0442309753502662 0.265385852101597 0.0126374215286475 0.000943058949456788 0 0.104679543389703 0.0368382851721065 0.000443834761109716 0.000443834761109716 0.0455452153965343 0.482779283203264 0.00607269538620458
Pseudopungtungia_tenuicorpus.CytB 0 0.452920233957786 0.0266423667033992 0.0100957870645079 0 0.0908620835805713 0.145833686530474 0 0.00662880393320336 0.0356022717640078 0.213613630584047 0.0178011358820039
Pseudorasbora_parva.CytB 0.026009109337495 0.291302024579944 0.046816396807491 0.0182118896362202 0.00455297240905506 0.218542675634643 0.0653768839958949 0.00239183721936201 0.00956734887744803 0.0223051543243908 0.28996700621708 0.00495670096097573
